order_id,order_date,customer_id,customer_name,email,customer_segment,region,state,city,signup_date,product_id,category,product_name,quantity,unit_price,discount_pct,sales_amount,cost_amount,profit_amount,payment_method,sales_channel,order_status
ORD-009023,2023-01-08,CUST-01415,William Wilson,jonathanfletcher@example.org,Home Office,West,California,West Ryan,2020-09-03,PROD-010,Beauty,Skin Care Set,2,48.01,0.0,96.02,63.48,32.54,PayPal,Online,Completed
ORD-009762,2023-01-08,CUST-02111,Nicole Moore,thomascathy@example.com,Consumer,Northeast,New Jersey,East Carlosstad,2021-12-14,PROD-001,Electronics,Laptop,2,943.67,0.15,1604.24,1123.91,480.33,Credit Card,Online,Completed
ORD-009817,2023-01-08,CUST-00322,Morgan Barrett,payneelizabeth@example.org,Corporate,West,Oregon,Elizabethfurt,2020-09-01,PROD-001,Electronics,Laptop,3,840.77,0.0,2522.31,1545.15,977.16,Credit Card,Online,Completed
ORD-000254,2023-01-09,CUST-00429,Hannah Davis,tflores@example.org,Corporate,West,California,North Melindaville,2021-11-16,PROD-002,Electronics,Smartphone,2,721.12,0.2,1153.79,762.39,391.4,Debit Card,Online,Completed
ORD-000945,2023-01-09,CUST-01745,Matthew Reeves,rtaylor@example.org,Home Office,Midwest,Illinois,Port Andrew,2022-05-06,PROD-004,Home & Kitchen,Coffee Maker,1,90.8,0.1,81.72,48.84,32.88,Credit Card,Online,Completed
ORD-001411,2023-01-09,CUST-00202,Shannon Gomez,burkemichael@example.org,Home Office,South,Florida,Wilsonland,2020-12-07,PROD-009,Clothing,Running Shoes,4,85.52,0.15,290.77,234.61,56.16,Debit Card,Online,Completed
ORD-002947,2023-01-09,CUST-00040,Melinda Schmitt,kjimenez@example.net,Consumer,Northeast,New Jersey,North Deannaport,2020-05-21,PROD-002,Electronics,Smartphone,5,661.06,0.15,2809.5,1859.84,949.66,Credit Card,Online,Completed
ORD-002979,2023-01-09,CUST-00207,Kevin Woods,smithjoseph@example.org,Consumer,Midwest,Illinois,North Jasontown,2022-07-08,PROD-008,Clothing,Women's Jeans,1,56.23,0.0,56.23,29.12,27.11,Credit Card,Online,Completed
ORD-003538,2023-01-09,CUST-00918,William Holland,robertsonjordan@example.com,Consumer,South,Texas,South Toddton,2021-08-25,PROD-006,Home & Kitchen,Desk Lamp,2,40.01,0.05,76.02,51.05,24.97,Debit Card,Online,Completed
ORD-003780,2023-01-09,CUST-00385,Kristen Davis,jenniferwalker@example.net,Home Office,West,California,North Josephside,2020-11-29,PROD-012,Sports & Outdoors,Yoga Mat,1,27.41,0.1,24.67,17.92,6.75,Credit Card,Online,Completed
ORD-004277,2023-01-09,CUST-00865,Amy Rice,jillwilkerson@example.com,Corporate,Northeast,Pennsylvania,South Michael,2022-02-11,PROD-003,Electronics,Wireless Headphones,2,130.77,0.0,261.54,143.5,118.04,Debit Card,Online,Completed
ORD-004748,2023-01-09,CUST-01352,Colton Rivas,escobardavid@example.com,Consumer,Northeast,New Jersey,East Jeremyshire,2022-06-26,PROD-006,Home & Kitchen,Desk Lamp,1,36.84,0.0,36.84,20.27,16.57,Gift Card,Store,Completed
ORD-005056,2023-01-09,CUST-00815,Leslie Martin,johnsparks@example.org,Home Office,Northeast,Pennsylvania,Lake Donnafort,2022-01-17,PROD-002,Electronics,Smartphone,1,641.59,0.15,545.35,328.53,216.82,Credit Card,Online,Completed
ORD-006590,2023-01-09,CUST-00273,Lisa Price,millerjuan@example.org,Consumer,Midwest,Minnesota,West Reneehaven,2021-11-22,PROD-005,Home & Kitchen,Air Fryer,1,124.79,0.05,118.55,69.22,49.33,Debit Card,Store,Completed
ORD-007214,2023-01-09,CUST-02436,Jeffrey Reyes,laurenwilliamson@example.com,Consumer,Midwest,Ohio,Danielbury,2022-09-06,PROD-006,Home & Kitchen,Desk Lamp,4,36.63,0.0,146.52,85.69,60.83,Credit Card,Online,Completed
ORD-007711,2023-01-09,CUST-00783,Dakota Hickman,josephdavila@example.net,Consumer,South,Texas,New Valeriefort,2022-01-13,PROD-004,Home & Kitchen,Coffee Maker,2,86.3,0.0,172.6,123.9,48.7,PayPal,Online,Completed
ORD-007771,2023-01-09,CUST-01882,Jorge Robles,heather06@example.com,Corporate,West,California,Fryemouth,2022-01-10,PROD-001,Electronics,Laptop,2,861.05,0.2,1377.68,896.66,481.02,Credit Card,Online,Completed
ORD-007851,2023-01-09,CUST-01536,Robert Reese,ehardy@example.com,Consumer,West,Washington,East Arianaland,2022-01-17,PROD-005,Home & Kitchen,Air Fryer,1,125.54,0.0,125.54,67.42,58.12,Credit Card,Online,Completed
ORD-008694,2023-01-09,CUST-01985,Juan Johnson,shelbyhouston@example.net,Consumer,West,Oregon,East Breannaburgh,2020-08-01,PROD-001,Electronics,Laptop,1,826.57,0.05,785.24,438.55,346.69,Debit Card,Online,Completed
ORD-008733,2023-01-09,CUST-01278,Amanda Henry,donaldtyler@example.net,Consumer,South,Texas,New Dylanmouth,2022-09-13,PROD-003,Electronics,Wireless Headphones,1,134.55,0.1,121.1,70.14,50.96,Debit Card,Online,Completed
ORD-009222,2023-01-09,CUST-01824,Aaron Schroeder,simonstephen@example.net,Corporate,West,California,Melissaside,2021-09-18,PROD-002,Electronics,Smartphone,1,652.32,0.05,619.7,320.86,298.84,Debit Card,Store,Completed
ORD-009628,2023-01-09,CUST-00751,Angela Wagner,vsmith@example.net,Consumer,Northeast,Pennsylvania,North Jill,2022-09-19,PROD-003,Electronics,Wireless Headphones,3,124.51,0.0,373.53,204.42,169.11,PayPal,Online,Completed
ORD-002311,2023-01-10,CUST-01823,Stacey Clark,muellerkrystal@example.net,Consumer,Northeast,New Jersey,East Williamhaven,2022-09-17,PROD-013,Sports & Outdoors,Water Bottle,4,19.02,0.05,72.28,52.08,20.2,Debit Card,Online,Completed
ORD-004374,2023-01-10,CUST-02231,Bethany Sharp,vanessacaldwell@example.net,Consumer,Midwest,Michigan,Coryburgh,2021-04-29,PROD-001,Electronics,Laptop,1,919.84,0.1,827.86,600.47,227.39,Credit Card,Online,Completed
ORD-004454,2023-01-10,CUST-01608,Eric Brown,frank48@example.org,Consumer,Northeast,Massachusetts,West Jessicahaven,2021-12-12,PROD-007,Clothing,Men's T-Shirt,2,25.09,0.1,45.16,26.97,18.19,Debit Card,Store,Completed
ORD-004615,2023-01-10,CUST-02340,Stephanie Martin,jeffrey46@example.net,Corporate,West,Oregon,Port Seanport,2021-07-03,PROD-002,Electronics,Smartphone,2,670.89,0.15,1140.51,925.36,215.15,Credit Card,Online,Completed
ORD-005803,2023-01-10,CUST-01425,Brandon Grant,higginscaitlin@example.com,Home Office,West,Nevada,Alyssaport,2020-12-14,PROD-008,Clothing,Women's Jeans,2,56.59,0.1,101.86,73.48,28.38,Credit Card,Online,Completed
ORD-006504,2023-01-10,CUST-00380,Timothy Morgan Jr.,heathlogan@example.com,Corporate,Midwest,Ohio,North Tinaside,2021-01-28,PROD-010,Beauty,Skin Care Set,1,51.72,0.0,51.72,27.02,24.7,Credit Card,Store,Completed
ORD-006626,2023-01-10,CUST-01753,Jennifer Patterson,christopher12@example.org,Consumer,South,Georgia,Morrisbury,2020-03-28,PROD-010,Beauty,Skin Care Set,1,50.16,0.0,50.16,28.37,21.79,PayPal,Online,Completed
ORD-008440,2023-01-10,CUST-02310,Robert Mejia,jamesmullins@example.com,Consumer,West,California,Lowefurt,2022-10-24,PROD-001,Electronics,Laptop,1,917.69,0.15,780.04,617.27,162.77,Debit Card,Online,Completed
ORD-009894,2023-01-10,CUST-02260,Shelly Mcmahon,julie44@example.org,Consumer,West,Oregon,Cherylfurt,2022-05-03,PROD-010,Beauty,Skin Care Set,2,51.83,0.0,103.66,73.05,30.61,Debit Card,Online,Completed
ORD-000082,2023-01-11,CUST-00834,Emily Smith,hdavis@example.com,Consumer,Midwest,Ohio,Lake Marilynfort,2022-03-28,PROD-003,Electronics,Wireless Headphones,2,135.04,0.2,216.06,156.65,59.41,Debit Card,Online,Completed
ORD-000114,2023-01-11,CUST-01507,Brandon Simmons,nicholas27@example.org,Consumer,South,Texas,Port Christopherchester,2022-04-04,PROD-006,Home & Kitchen,Desk Lamp,1,36.01,0.1,32.41,23.4,9.01,Gift Card,Online,Completed
ORD-000760,2023-01-11,CUST-02492,Samantha Shepard,vmclaughlin@example.net,Consumer,Midwest,Michigan,Mcdowellville,2020-08-21,PROD-004,Home & Kitchen,Coffee Maker,1,88.0,0.05,83.6,49.55,34.05,Debit Card,Online,Completed
ORD-002636,2023-01-11,CUST-00131,James Clark,guerrerostanley@example.net,Consumer,Midwest,Ohio,Kimberlyville,2021-11-17,PROD-004,Home & Kitchen,Coffee Maker,3,87.32,0.1,235.76,164.53,71.23,Credit Card,Online,Completed
ORD-003365,2023-01-11,CUST-01483,Stacey Cook,debbie78@example.net,Consumer,South,North Carolina,North Matthew,2022-07-14,PROD-002,Electronics,Smartphone,3,679.88,0.15,1733.69,1366.51,367.18,Credit Card,Online,Completed
ORD-005181,2023-01-11,CUST-00723,Trevor Fisher,ruizkaitlyn@example.org,Consumer,West,California,Jeffreyland,2021-03-17,PROD-007,Clothing,Men's T-Shirt,1,24.02,0.1,21.62,11.81,9.81,Debit Card,Store,Completed
ORD-007824,2023-01-11,CUST-01739,Steven Warren,thompsonedward@example.net,Consumer,South,Florida,Stephenberg,2022-01-13,PROD-002,Electronics,Smartphone,3,653.84,0.05,1863.44,1303.56,559.88,Credit Card,Store,Completed
ORD-007889,2023-01-11,CUST-02380,Susan Moore,jean87@example.net,Corporate,Northeast,New York,East Deborahmouth,2022-08-10,PROD-007,Clothing,Men's T-Shirt,1,24.87,0.1,22.38,16.41,5.97,Gift Card,Store,Completed
ORD-008454,2023-01-11,CUST-01400,Jay Lynch,ywolf@example.com,Corporate,West,Nevada,Port Patrickland,2020-03-29,PROD-012,Sports & Outdoors,Yoga Mat,1,31.39,0.1,28.25,20.36,7.89,Credit Card,Online,Completed
ORD-009339,2023-01-11,CUST-02212,Michael Hogan,rstewart@example.net,Consumer,Midwest,Ohio,Brownside,2020-07-21,PROD-006,Home & Kitchen,Desk Lamp,5,37.68,0.0,188.4,93.48,94.92,Debit Card,Online,Completed
ORD-009979,2023-01-11,CUST-00921,Mary Miller,lindsey69@example.org,Home Office,Midwest,Michigan,Port Paulhaven,2022-08-13,PROD-001,Electronics,Laptop,4,848.6,0.0,3394.4,1956.16,1438.24,Credit Card,Store,Completed
ORD-000301,2023-01-12,CUST-01281,Dr. Andrea Marshall,kiara45@example.org,Consumer,Northeast,Pennsylvania,Smithborough,2021-08-07,PROD-008,Clothing,Women's Jeans,2,57.46,0.0,114.92,56.75,58.17,Credit Card,Online,Completed
ORD-000809,2023-01-12,CUST-01295,Rebecca Richard,justincurry@example.net,Corporate,Midwest,Michigan,Andersonborough,2020-03-01,PROD-005,Home & Kitchen,Air Fryer,1,123.86,0.0,123.86,73.65,50.21,Debit Card,Online,Completed
ORD-000926,2023-01-12,CUST-01434,Amanda Taylor,ashley99@example.net,Consumer,South,Georgia,Bairdborough,2021-06-12,PROD-002,Electronics,Smartphone,1,676.73,0.0,676.73,390.59,286.14,Debit Card,Online,Completed
ORD-001635,2023-01-12,CUST-01698,Taylor Brooks,taylorchristopher@example.com,Consumer,West,Oregon,Jerryton,2020-12-10,PROD-013,Sports & Outdoors,Water Bottle,1,18.07,0.1,16.26,11.21,5.05,Credit Card,Online,Completed
ORD-002994,2023-01-12,CUST-02123,Lisa Morgan,gibsonmark@example.org,Consumer,West,Oregon,North Alexanderland,2020-02-05,PROD-005,Home & Kitchen,Air Fryer,1,118.05,0.05,112.15,82.26,29.89,Gift Card,Online,Completed
ORD-003048,2023-01-12,CUST-00203,Julie Holland,kristin96@example.com,Corporate,West,Nevada,Jacksonfort,2020-06-17,PROD-007,Clothing,Men's T-Shirt,1,23.2,0.05,22.04,14.47,7.57,Gift Card,Online,Completed
ORD-003680,2023-01-12,CUST-00203,Julie Holland,kristin96@example.com,Corporate,West,Nevada,Jacksonfort,2020-06-17,PROD-001,Electronics,Laptop,1,830.04,0.0,830.04,556.98,273.06,PayPal,Online,Completed
ORD-004645,2023-01-12,CUST-01166,Beth Hill,stephaniebailey@example.net,Home Office,South,Florida,Stuartfort,2022-02-03,PROD-002,Electronics,Smartphone,1,671.81,0.05,638.22,354.1,284.12,Credit Card,Store,Completed
ORD-005279,2023-01-12,CUST-02282,John Johnson,holmescrystal@example.com,Consumer,West,Washington,South Brenda,2021-08-30,PROD-001,Electronics,Laptop,1,870.42,0.0,870.42,508.87,361.55,Debit Card,Online,Completed
ORD-005375,2023-01-12,CUST-01736,Steven Hanson,uhaley@example.net,Corporate,Midwest,Michigan,West Amanda,2021-12-10,PROD-007,Clothing,Men's T-Shirt,1,24.92,0.0,24.92,14.5,10.42,Credit Card,Store,Completed
ORD-005556,2023-01-12,CUST-02171,Gary Miller,cindyfry@example.net,Consumer,West,Oregon,Port Leeton,2022-01-01,PROD-010,Beauty,Skin Care Set,3,45.64,0.15,116.38,98.03,18.35,Debit Card,Store,Completed
ORD-006512,2023-01-12,CUST-01731,Savannah Hill,huberchristine@example.com,Consumer,South,Georgia,Phelpsmouth,2020-07-05,PROD-001,Electronics,Laptop,3,891.88,0.05,2541.86,1725.45,816.41,Debit Card,Store,Completed
ORD-008059,2023-01-12,CUST-01862,Andrea Miller,shannon88@example.com,Home Office,Northeast,Massachusetts,Lake Dianaland,2022-11-04,PROD-007,Clothing,Men's T-Shirt,3,24.37,0.0,73.11,46.3,26.81,PayPal,Online,Completed
ORD-008508,2023-01-12,CUST-00402,Madison Trevino,meganpotter@example.org,Consumer,West,Nevada,Garrisonview,2021-08-15,PROD-002,Electronics,Smartphone,1,649.48,0.15,552.06,338.33,213.73,PayPal,Store,Completed
ORD-009330,2023-01-12,CUST-01166,Beth Hill,stephaniebailey@example.net,Home Office,South,Florida,Stuartfort,2022-02-03,PROD-006,Home & Kitchen,Desk Lamp,2,40.98,0.0,81.96,51.72,30.24,Debit Card,Online,Completed
ORD-009983,2023-01-12,CUST-00269,Barbara Anderson,denisemiller@example.com,Consumer,South,Georgia,North Tinahaven,2022-02-28,PROD-013,Sports & Outdoors,Water Bottle,1,19.69,0.0,19.69,13.3,6.39,Gift Card,Online,Completed
ORD-000427,2023-01-13,CUST-02305,Erik Floyd,xhill@example.org,Consumer,West,California,Nataliemouth,2021-01-16,PROD-002,Electronics,Smartphone,1,657.28,0.0,657.28,398.38,258.9,Credit Card,Store,Completed
ORD-001018,2023-01-13,CUST-00707,Joann Glass,michelle52@example.com,Consumer,West,Oregon,South Scottport,2020-03-01,PROD-009,Clothing,Running Shoes,4,80.33,0.05,305.25,228.12,77.13,Credit Card,Online,Completed
ORD-001438,2023-01-13,CUST-00580,Allison Hill,donaldgarcia@example.net,Consumer,Northeast,Pennsylvania,New Roberttown,2022-08-15,PROD-005,Home & Kitchen,Air Fryer,3,114.26,0.1,308.5,231.97,76.53,Credit Card,Online,Completed
ORD-002364,2023-01-13,CUST-00037,Vickie Kennedy,sharon20@example.net,Consumer,West,Oregon,West Timothyport,2022-04-02,PROD-010,Beauty,Skin Care Set,1,50.5,0.05,47.97,28.81,19.16,Debit Card,Online,Completed
ORD-002394,2023-01-13,CUST-01367,Tammie Hanson,cortezkevin@example.com,Consumer,South,Florida,Nguyenport,2020-10-30,PROD-001,Electronics,Laptop,2,820.65,0.05,1559.24,1016.85,542.39,PayPal,Online,Completed
ORD-003725,2023-01-13,CUST-00408,Jeanette Norris,victor76@example.net,Consumer,Northeast,New Jersey,Jennifermouth,2021-06-02,PROD-009,Clothing,Running Shoes,1,77.41,0.1,69.67,45.85,23.82,Credit Card,Online,Completed
ORD-004220,2023-01-13,CUST-01930,Kimberly Washington,billyjohns@example.net,Consumer,Northeast,New Jersey,North Ianport,2020-11-05,PROD-007,Clothing,Men's T-Shirt,2,23.45,0.1,42.21,23.8,18.41,Credit Card,Online,Completed
ORD-004323,2023-01-13,CUST-01928,Molly Brown,glenware@example.com,Consumer,Midwest,Michigan,Obrienmouth,2022-02-13,PROD-006,Home & Kitchen,Desk Lamp,1,37.23,0.2,29.78,19.55,10.23,Credit Card,Online,Completed
ORD-005787,2023-01-13,CUST-02137,Joshua Wang,jenningsmatthew@example.net,Consumer,Midwest,Michigan,Port Gregorymouth,2020-06-03,PROD-010,Beauty,Skin Care Set,2,50.9,0.15,86.53,70.22,16.31,Credit Card,Store,Completed
ORD-006150,2023-01-13,CUST-00680,Jennifer Kelley,thomasronald@example.net,Corporate,Midwest,Minnesota,East Sandra,2020-09-27,PROD-008,Clothing,Women's Jeans,2,55.69,0.1,100.24,77.77,22.47,Credit Card,Online,Completed
ORD-007411,2023-01-13,CUST-00781,Matthew Smith,gshort@example.com,Consumer,Northeast,New York,Cynthiamouth,2020-08-04,PROD-008,Clothing,Women's Jeans,1,56.55,0.15,48.07,34.62,13.45,Credit Card,Online,Completed
ORD-009408,2023-01-13,CUST-00817,Melissa Phillips,howardshaun@example.net,Corporate,West,Oregon,Lake Deborah,2022-01-24,PROD-001,Electronics,Laptop,1,847.05,0.1,762.34,581.39,180.95,PayPal,Store,Completed
ORD-000241,2023-01-14,CUST-00028,Charles Jackson,robert71@example.com,Consumer,Midwest,Ohio,Sherylfort,2020-12-30,PROD-009,Clothing,Running Shoes,2,78.79,0.15,133.94,77.52,56.42,Debit Card,Online,Completed
ORD-000686,2023-01-14,CUST-01198,Stephanie Taylor,parkerrichard@example.org,Consumer,Midwest,Illinois,Howardmouth,2021-09-14,PROD-003,Electronics,Wireless Headphones,1,136.25,0.1,122.62,68.53,54.09,Debit Card,Online,Completed
ORD-000838,2023-01-14,CUST-01684,Margaret Orr,levinetina@example.net,Corporate,South,North Carolina,Robertside,2021-05-29,PROD-013,Sports & Outdoors,Water Bottle,2,18.76,0.0,37.52,20.99,16.53,Gift Card,Store,Completed
ORD-001046,2023-01-14,CUST-01139,Michael Reeves,douglasbradley@example.com,Corporate,West,California,Lake Daniellestad,2022-04-27,PROD-002,Electronics,Smartphone,1,694.04,0.0,694.04,352.45,341.59,Credit Card,Store,Completed
ORD-003573,2023-01-14,CUST-01026,Scott Wilson,urice@example.org,Consumer,Midwest,Ohio,Port Andrewport,2022-01-12,PROD-002,Electronics,Smartphone,2,682.27,0.0,1364.54,947.99,416.55,Debit Card,Online,Completed
ORD-004149,2023-01-14,CUST-01126,Dennis Snow,montoyaelizabeth@example.net,Consumer,Midwest,Ohio,Ralphtown,2022-05-27,PROD-004,Home & Kitchen,Coffee Maker,1,82.93,0.1,74.64,52.8,21.84,Debit Card,Online,Completed
ORD-004876,2023-01-14,CUST-01099,Tracy Wyatt,denniswilliams@example.com,Consumer,Midwest,Minnesota,New Alice,2022-08-12,PROD-005,Home & Kitchen,Air Fryer,2,114.68,0.05,217.89,164.42,53.47,Credit Card,Online,Completed
ORD-006153,2023-01-14,CUST-01858,Katrina Mayo,maldonadonancy@example.net,Consumer,South,Texas,South Amy,2020-11-22,PROD-003,Electronics,Wireless Headphones,1,124.19,0.0,124.19,86.63,37.56,Gift Card,Store,Completed
ORD-006417,2023-01-14,CUST-00995,Briana Turner,carl96@example.org,Corporate,West,Washington,South Danielleview,2021-11-16,PROD-004,Home & Kitchen,Coffee Maker,1,93.62,0.05,88.94,67.18,21.76,Debit Card,Store,Completed
ORD-007305,2023-01-14,CUST-01547,Michael Terry,michael86@example.com,Consumer,West,Oregon,Davidstad,2022-10-11,PROD-005,Home & Kitchen,Air Fryer,1,118.81,0.0,118.81,74.1,44.71,Credit Card,Store,Completed
ORD-007458,2023-01-14,CUST-02246,Emily Tucker,anna90@example.com,Corporate,Northeast,Pennsylvania,Lake Frankborough,2022-08-11,PROD-009,Clothing,Running Shoes,1,82.93,0.05,78.78,59.02,19.76,Credit Card,Online,Completed
ORD-009127,2023-01-14,CUST-02347,Anthony Snyder,mooneyrobert@example.org,Consumer,South,North Carolina,Jacksonmouth,2022-11-09,PROD-002,Electronics,Smartphone,1,660.66,0.15,561.56,383.31,178.25,Gift Card,Store,Completed
ORD-000744,2023-01-15,CUST-02098,Mark Lamb,umichael@example.net,Home Office,South,North Carolina,New Jamesmouth,2021-06-20,PROD-001,Electronics,Laptop,3,907.7,0.2,2178.48,1761.05,417.43,Credit Card,Online,Completed
ORD-001453,2023-01-15,CUST-00054,Amber Martin,lydianewton@example.com,Consumer,West,California,West Cherylborough,2021-06-28,PROD-010,Beauty,Skin Care Set,2,50.29,0.15,85.49,52.01,33.48,PayPal,Store,Completed
ORD-001941,2023-01-15,CUST-01074,Benjamin Morales,warrendarlene@example.com,Consumer,Midwest,Michigan,New Mackenzie,2020-11-03,PROD-002,Electronics,Smartphone,1,666.95,0.0,666.95,399.44,267.51,Credit Card,Online,Completed
ORD-002054,2023-01-15,CUST-01412,Derrick Nelson,brooke35@example.com,Consumer,West,Nevada,New James,2021-04-09,PROD-009,Clothing,Running Shoes,2,83.74,0.0,167.48,106.59,60.89,PayPal,Online,Completed
ORD-002157,2023-01-15,CUST-00055,Jennifer Lewis,satkinson@example.org,Consumer,South,Texas,West Erik,2020-10-19,PROD-001,Electronics,Laptop,4,913.15,0.0,3652.6,1935.53,1717.07,Debit Card,Online,Completed
ORD-007533,2023-01-15,CUST-00238,Dwayne Sanchez,pattondavid@example.com,Corporate,Northeast,Massachusetts,Jamesville,2021-06-23,PROD-003,Electronics,Wireless Headphones,1,131.94,0.05,125.34,82.92,42.42,Debit Card,Online,Completed
ORD-008944,2023-01-15,CUST-01911,Christine Thornton,priscilla37@example.net,Consumer,West,Washington,Shellyside,2022-05-07,PROD-008,Clothing,Women's Jeans,1,60.21,0.2,48.17,32.55,15.62,PayPal,Online,Completed
ORD-000025,2023-01-16,CUST-02150,Kathryn Farrell,brianromero@example.org,Consumer,Northeast,Massachusetts,New Carlosbury,2020-04-26,PROD-008,Clothing,Women's Jeans,2,54.0,0.05,102.6,56.62,45.98,Debit Card,Store,Completed
ORD-000766,2023-01-16,CUST-00328,Michael Serrano,james65@example.org,Consumer,West,Nevada,Waltershire,2020-11-17,PROD-001,Electronics,Laptop,1,889.05,0.0,889.05,445.46,443.59,Credit Card,Store,Completed
ORD-002912,2023-01-16,CUST-00355,Donald Farmer,michael22@example.net,Corporate,Midwest,Michigan,Jonestown,2020-08-31,PROD-001,Electronics,Laptop,1,812.12,0.15,690.3,448.22,242.08,Credit Card,Online,Completed
ORD-004048,2023-01-16,CUST-00806,Kyle Collins,aperez@example.com,Consumer,Midwest,Ohio,Lopezland,2021-04-15,PROD-002,Electronics,Smartphone,1,725.99,0.1,653.39,387.87,265.52,Debit Card,Online,Completed
ORD-009100,2023-01-16,CUST-01607,Vanessa Davis,jford@example.net,Home Office,Northeast,New York,South Reginashire,2020-05-01,PROD-012,Sports & Outdoors,Yoga Mat,1,28.51,0.2,22.81,17.76,5.05,Credit Card,Online,Completed
ORD-009773,2023-01-16,CUST-02444,David Alexander,bbenton@example.com,Consumer,Northeast,Pennsylvania,West Joshuafurt,2020-09-26,PROD-008,Clothing,Women's Jeans,5,56.73,0.05,269.47,175.86,93.61,Debit Card,Online,Completed
ORD-000104,2023-01-17,CUST-01893,Michael Paul,umatthews@example.org,Corporate,West,Oregon,Penafort,2021-02-12,PROD-012,Sports & Outdoors,Yoga Mat,3,30.69,0.1,82.86,52.6,30.26,Credit Card,Online,Completed
